year;fishing_area;species_code;species;common_name;ICES_stock_code;landings
2012;27.4.b;SKA;Rajiformes;Skates;raj.27.3a47d;0.016
2012;27.4.c;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;29.234
2012;27.4.c;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;52.244
2012;27.4.c;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;0.58
2012;27.4.c;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;0.638
2012;27.4.c;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;46.385
2012;27.4.c;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;0.06
2012;27.4.c;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;0.207
2012;27.4.c;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;0.45
2012;27.4.c;RJM;Raja montagui;Spotted ray;rjm.27.3a47d;0.571
2012;27.4.c;RJM;Raja montagui;Spotted ray;rjm.27.3a47d;3.437
2012;27.4.c;RJM;Raja montagui;Spotted ray;rjm.27.3a47d;0.002
2012;27.4.c;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.3a4;0.006
2012;27.4.c;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.3a4;0.232
2012;27.4.c;SKA;Rajiformes;Skates;raj.27.3a47d;15.682
2012;27.4.c;SKA;Rajiformes;Skates;raj.27.3a47d;6.543
2012;27.4.c;SKA;Rajiformes;Skates;raj.27.3a47d;0.022
2012;27.4.c;SKA;Rajiformes;Skates;raj.27.3a47d;0.202
2012;27.7.a;RJC;Raja clavata;Thornback ray;rjc.27.7afg;10.039
2012;27.7.a;RJC;Raja clavata;Thornback ray;rjc.27.7afg;204.773
2012;27.7.a;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;6.705
2012;27.7.a;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;134.048
2012;27.7.a;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;0.177
2012;27.7.a;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;4.734
2012;27.7.a;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;1.469
2012;27.7.a;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;13.915
2012;27.7.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;3.903
2012;27.7.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;32.907
2012;27.7.a;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.537
2012;27.7.a;SKA;Rajiformes;Skates;raj.27.67a-ce-k;15.54
2012;27.7.d;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;1.166
2012;27.7.d;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;55.821
2012;27.7.d;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;5.859
2012;27.7.d;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;0.351
2012;27.7.d;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;0.038
2012;27.7.d;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;0.281
2012;27.7.d;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;24.22
2012;27.7.d;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;0.76
2012;27.7.d;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;0.01
2012;27.7.d;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;0.026
2012;27.7.d;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;2.901
2012;27.7.d;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;0.023
2012;27.7.d;RJM;Raja montagui;Spotted ray;rjm.27.3a47d;0.003
2012;27.7.d;RJM;Raja montagui;Spotted ray;rjm.27.3a47d;1.104
2012;27.7.d;RJM;Raja montagui;Spotted ray;rjm.27.3a47d;0.01
2012;27.7.d;RJM;Raja montagui;Spotted ray;rjm.27.3a47d;0.007
2012;27.7.d;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.347
2012;27.7.d;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.004
2012;27.7.d;RJR;Rajiformes;Skates;raj.27.3a47d;0.001
2012;27.7.d;SKA;Rajiformes;Skates;raj.27.3a47d;0.016
2012;27.7.d;SKA;Rajiformes;Skates;raj.27.3a47d;0.036
2012;27.7.d;SKA;Rajiformes;Skates;raj.27.3a47d;11.763
2012;27.7.d;SKA;Rajiformes;Skates;raj.27.3a47d;0.131
2012;27.7.d;SKA;Rajiformes;Skates;raj.27.3a47d;0.056
2012;27.7.e;RJC;Raja clavata;Thornback ray;rjc.27.7e;1.247
2012;27.7.e;RJC;Raja clavata;Thornback ray;rjc.27.7e;2.892
2012;27.7.e;RJC;Raja clavata;Thornback ray;rjc.27.7e;0.192
2012;27.7.e;RJH;Raja brachyura;Blonde ray;rjh.27.7e;0.783
2012;27.7.e;RJH;Raja brachyura;Blonde ray;rjh.27.7e;3.553
2012;27.7.e;RJH;Raja brachyura;Blonde ray;rjh.27.7e;0.211
2012;27.7.e;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;0.145
2012;27.7.e;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;1.414
2012;27.7.e;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;0.003
2012;27.7.e;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;1.207
2012;27.7.e;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;0.01
2012;27.7.e;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.033
2012;27.7.e;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.771
2012;27.7.e;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.025
2012;27.7.e;RJR;Rajiformes;Skates;raj.27.67a-ce-k;0.012
2012;27.7.e;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.025
2012;27.7.e;SKA;Rajiformes;Skates;raj.27.67a-ce-k;2.025
2012;27.7.e;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.018
2012;27.7.f;RJC;Raja clavata;Thornback ray;rjc.27.7afg;16.243
2012;27.7.f;RJC;Raja clavata;Thornback ray;rjc.27.7afg;25.939
2012;27.7.f;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;2.102
2012;27.7.f;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;54.014
2012;27.7.f;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;1.807
2012;27.7.f;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;35.237
2012;27.7.f;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;0.065
2012;27.7.f;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;19.302
2012;27.7.f;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.489
2012;27.7.f;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;17.301
2012;27.7.f;RJR;Rajiformes;Skates;raj.27.67a-ce-k;0.171
2012;27.7.f;SKA;Rajiformes;Skates;raj.27.67a-ce-k;1.195
2012;27.7.f;SKA;Rajiformes;Skates;raj.27.67a-ce-k;16.326
2012;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;49.929
2012;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;133.721
2012;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;48.483
2012;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;159.03
2012;27.7.g;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;13.57
2012;27.7.g;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;68.514
2012;27.7.g;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;7.694
2012;27.7.g;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;25.995
2012;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;4.67
2012;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;30.221
2012;27.7.g;SKA;Rajiformes;Skates;raj.27.67a-ce-k;8.399
2012;27.7.g;SKA;Rajiformes;Skates;raj.27.67a-ce-k;29.49
2012;27.7.h;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.033
2012;27.7.h;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.035
2012;27.7.h;RJI;Leucoraja circularis;Sandy ray;rji.27.67;0.049
2012;27.7.h;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.073
2012;27.7.h;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.048
2012;27.8.a;RJC;Raja clavata;Thornback ray;rjc.27.8;0.003
2012;27.8.a;RJC;Raja clavata;Thornback ray;rjc.27.8;0.175
2012;27.8.a;RJH;Raja brachyura;Blonde ray;raj.27.89a;0.012
2012;27.8.a;RJM;Raja montagui;Spotted ray;rjm.27.8;0.001
2012;27.8.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.025
2012;27.8.a;SKA;Rajiformes;Blonde ray;raj.27.89a;0.158
2012;27.8.b;RJC;Raja clavata;Thornback ray;rjc.27.8;0.014
2012;27.8.b;RJC;Raja clavata;Thornback ray;rjc.27.8;1.427
2012;27.8.b;RJH;Raja brachyura;Blonde ray;raj.27.89a;0.006
2012;27.8.b;RJI;Leucoraja circularis;Blonde ray;raj.27.89a;0.003
2012;27.8.b;RJI;Leucoraja circularis;Blonde ray;raj.27.89a;0.007
2012;27.8.b;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.115
2012;27.8.b;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;1.628
2012;27.8.b;SKA;Rajiformes;Blonde ray;raj.27.89a;0.133
2013;27.4.b;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;2.25
2013;27.4.b;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;8.126
2013;27.4.b;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;0.098
2013;27.4.b;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;0.863
2013;27.4.b;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;8.163
2013;27.4.b;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;0.089
2013;27.4.b;RJI;Leucoraja circularis;Skates;raj.27.3a47d;0.004
2013;27.4.b;RJI;Leucoraja circularis;Skates;raj.27.3a47d;0.034
2013;27.4.b;RJM;Raja montagui;Spotted ray;rjm.27.3a47d;0.123
2013;27.4.b;RJM;Raja montagui;Spotted ray;rjm.27.3a47d;8.503
2013;27.4.b;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.3a4;0.511
2013;27.4.b;SKA;Rajiformes;Skates;raj.27.3a47d;0.28
2013;27.4.b;SKA;Rajiformes;Skates;raj.27.3a47d;1.754
2013;27.4.b;SKA;Rajiformes;Skates;raj.27.3a47d;0.021
2013;27.4.c;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;31.962
2013;27.4.c;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;69.24
2013;27.4.c;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;0.426
2013;27.4.c;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;0.829
2013;27.4.c;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;76.224
2013;27.4.c;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;0.045
2013;27.4.c;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;0.003
2013;27.4.c;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;0.86
2013;27.4.c;RJM;Raja montagui;Spotted ray;rjm.27.3a47d;2.445
2013;27.4.c;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.3a4;0.097
2013;27.4.c;SKA;Rajiformes;Skates;raj.27.3a47d;0.89
2013;27.4.c;SKA;Rajiformes;Skates;raj.27.3a47d;0.015
2013;27.7.a;RJC;Raja clavata;Thornback ray;rjc.27.7afg;12.223
2013;27.7.a;RJC;Raja clavata;Thornback ray;rjc.27.7afg;167.151
2013;27.7.a;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;1.541
2013;27.7.a;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;149.661
2013;27.7.a;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;0.329
2013;27.7.a;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;2.711
2013;27.7.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;2.867
2013;27.7.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;31.672
2013;27.7.a;SKA;Rajiformes;Skates;raj.27.67a-ce-k;1.682
2013;27.7.d;RJB;Rajiformes;Skates;raj.27.3a47d;0.019
2013;27.7.d;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;0.381
2013;27.7.d;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;79.606
2013;27.7.d;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;8.171
2013;27.7.d;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;0.455
2013;27.7.d;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;0.021
2013;27.7.d;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;0.006
2013;27.7.d;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;31.332
2013;27.7.d;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;0.699
2013;27.7.d;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;5.46
2013;27.7.d;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;0.018
2013;27.7.d;RJM;Raja montagui;Spotted ray;rjm.27.3a47d;0.489
2013;27.7.d;RJM;Raja montagui;Spotted ray;rjm.27.3a47d;0.06
2013;27.7.d;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.755
2013;27.7.d;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.011
2013;27.7.d;SKA;Rajiformes;Skates;raj.27.3a47d;3.384
2013;27.7.d;SKA;Rajiformes;Skates;raj.27.3a47d;0.405
2013;27.7.e;RJB;Dipturus spp;Skates;rjb.27.67a-ce-k;0.042
2013;27.7.e;RJC;Raja clavata;Thornback ray;rjc.27.7e;0.999
2013;27.7.e;RJC;Raja clavata;Thornback ray;rjc.27.7e;3.32
2013;27.7.e;RJC;Raja clavata;Thornback ray;rjc.27.7e;0.173
2013;27.7.e;RJH;Raja brachyura;Blonde ray;rjh.27.7e;0.419
2013;27.7.e;RJH;Raja brachyura;Blonde ray;rjh.27.7e;5.081
2013;27.7.e;RJH;Raja brachyura;Blonde ray;rjh.27.7e;0.135
2013;27.7.e;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;0.232
2013;27.7.e;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;0.717
2013;27.7.e;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;0.07
2013;27.7.e;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;0.005
2013;27.7.e;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.008
2013;27.7.e;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.699
2013;27.7.e;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.049
2013;27.7.e;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.234
2013;27.7.e;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.009
2013;27.7.f;RJB;Dipturus spp;Skates;rjb.27.67a-ce-k;0.103
2013;27.7.f;RJC;Raja clavata;Thornback ray;rjc.27.7afg;6.515
2013;27.7.f;RJC;Raja clavata;Thornback ray;rjc.27.7afg;30.425
2013;27.7.f;RJC;Raja clavata;Thornback ray;rjc.27.7afg;0.184
2013;27.7.f;RJE;Raja microocellata;Small-eyed ray;rje.27.7fg;0.002
2013;27.7.f;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;3.591
2013;27.7.f;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;57.775
2013;27.7.f;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;0.057
2013;27.7.f;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;6.619
2013;27.7.f;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;22.587
2013;27.7.f;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;0.017
2013;27.7.f;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;1.096
2013;27.7.f;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.617
2013;27.7.f;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;17.068
2013;27.7.f;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.003
2013;27.7.f;SKA;Rajiformes;Skates;raj.27.67a-ce-k;2.019
2013;27.7.g;RJB;Dipturus spp;Skates;rjb.27.67a-ce-k;0.055
2013;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;35.687
2013;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;138.565
2013;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;0.022
2013;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;39.484
2013;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;153.517
2013;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;0.025
2013;27.7.g;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;16.455
2013;27.7.g;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;50.733
2013;27.7.g;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;0.013
2013;27.7.g;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;0.05
2013;27.7.g;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;1.422
2013;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;6.027
2013;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;34.75
2013;27.7.g;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.024
2013;27.7.g;SKA;Rajiformes;Skates;raj.27.67a-ce-k;4.384
2013;27.7.h;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.002
2013;27.7.h;RJI;Leucoraja circularis;Sandy ray;rji.27.67;0.002
2013;27.7.h;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.002
2013;27.8.a;RJC;Raja clavata;Thornback ray;rjc.27.8;0.071
2013;27.8.a;RJI;Leucoraja circularis;Blonde ray;raj.27.89a;0.001
2013;27.8.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.204
2013;27.8.b;RJC;Raja clavata;Thornback ray;rjc.27.8;2.692
2013;27.8.b;RJH;Raja brachyura;Blonde ray;raj.27.89a;0.465
2013;27.8.b;RJI;Leucoraja circularis;Blonde ray;raj.27.89a;0.052
2013;27.8.b;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;2.735
2013;27.8.b;SKA;Rajiformes;Blonde ray;raj.27.89a;0.002
2014;27.4.b;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;20.844
2014;27.4.b;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;8.759
2014;27.4.b;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;0.103
2014;27.4.b;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;5.007
2014;27.4.b;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;17.013
2014;27.4.b;RJI;Leucoraja circularis;Skates;raj.27.3a47d;0.004
2014;27.4.b;RJI;Leucoraja circularis;Skates;raj.27.3a47d;0.009
2014;27.4.b;RJM;Raja montagui;Spotted ray;rjm.27.3a47d;2.022
2014;27.4.b;RJM;Raja montagui;Spotted ray;rjm.27.3a47d;1.479
2014;27.4.b;RJM;Raja montagui;Spotted ray;rjm.27.3a47d;0.044
2014;27.4.b;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.3a4;0.051
2014;27.4.b;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.3a4;0.292
2014;27.4.b;RJR;Amblyraja radiata;Starry ray;rjr.27.23a4;0.01
2014;27.4.b;SKA;Rajiformes;Skates;raj.27.3a47d;0.318
2014;27.4.b;SKA;Rajiformes;Skates;raj.27.3a47d;0.323
2014;27.4.c;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;38.463
2014;27.4.c;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;60.078
2014;27.4.c;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;0.407
2014;27.4.c;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;0.011
2014;27.4.c;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;2.238
2014;27.4.c;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;39.253
2014;27.4.c;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;0.092
2014;27.4.c;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;0.107
2014;27.4.c;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;0.809
2014;27.4.c;RJM;Raja montagui;Spotted ray;rjm.27.3a47d;0.343
2014;27.4.c;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.3a4;0.04
2014;27.4.c;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.3a4;0.102
2014;27.4.c;SKA;Rajiformes;Skates;raj.27.3a47d;0.003
2014;27.4.c;SKA;Rajiformes;Skates;raj.27.3a47d;0.312
2014;27.4.c;SKA;Rajiformes;Skates;raj.27.3a47d;0.001
2014;27.4.c;SKA;Rajiformes;Skates;raj.27.3a47d;0.003
2014;27.7.a;RJC;Raja clavata;Thornback ray;rjc.27.7afg;10.511
2014;27.7.a;RJC;Raja clavata;Thornback ray;rjc.27.7afg;81.193
2014;27.7.a;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;3.762
2014;27.7.a;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;102.316
2014;27.7.a;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;1.899
2014;27.7.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;4.037
2014;27.7.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;13.741
2014;27.7.a;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.032
2014;27.7.d;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;0.011
2014;27.7.d;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;71.083
2014;27.7.d;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;5.239
2014;27.7.d;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;0.325
2014;27.7.d;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;0.556
2014;27.7.d;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;0.053
2014;27.7.d;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;27.037
2014;27.7.d;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;0.564
2014;27.7.d;RJH;Raja brachyura;Blonde ray;rjh.27.4bc7d;0.03
2014;27.7.d;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;4.957
2014;27.7.d;RJM;Raja montagui;Spotted ray;rjm.27.3a47d;0.367
2014;27.7.d;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.002
2014;27.7.d;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.88
2014;27.7.d;SKA;Rajiformes;Skates;raj.27.3a47d;2.043
2014;27.7.d;SKA;Rajiformes;Skates;raj.27.3a47d;0.018
2014;27.7.e;RJC;Raja clavata;Thornback ray;rjc.27.7e;0.57
2014;27.7.e;RJC;Raja clavata;Thornback ray;rjc.27.7e;2.515
2014;27.7.e;RJC;Raja clavata;Thornback ray;rjc.27.7e;0.001
2014;27.7.e;RJH;Raja brachyura;Blonde ray;rjh.27.7e;0.623
2014;27.7.e;RJH;Raja brachyura;Blonde ray;rjh.27.7e;2.118
2014;27.7.e;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;0.224
2014;27.7.e;RJI;Raja microocellata;Small-eyed ray;rje.27.7de;0.586
2014;27.7.e;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;0.019
2014;27.7.e;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.03
2014;27.7.e;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.519
2014;27.7.e;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.002
2014;27.7.f;RJB;Dipturus spp;Skates;rjb.27.67a-ce-k;0.031
2014;27.7.f;RJC;Raja clavata;Thornback ray;rjc.27.7afg;15.814
2014;27.7.f;RJC;Raja clavata;Thornback ray;rjc.27.7afg;16.055
2014;27.7.f;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;11.583
2014;27.7.f;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;52.799
2014;27.7.f;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;11.061
2014;27.7.f;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;16.548
2014;27.7.f;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;0.114
2014;27.7.f;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;0.12
2014;27.7.f;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;1.113
2014;27.7.f;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;10.307
2014;27.7.f;RJR;Rajiformes;Skates;raj.27.67a-ce-k;0.023
2014;27.7.f;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.283
2014;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;32.613
2014;27.7.g;RJC;Raja clavata;Thornback ray;rjc.27.7afg;83.566
2014;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;32.186
2014;27.7.g;RJH;Raja brachyura;Blonde ray;rjh.27.7afg;148.731
2014;27.7.g;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;22.002
2014;27.7.g;RJI;Raja microocellata;Small-eyed ray;rje.27.7fg;31.738
2014;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;2.605
2014;27.7.g;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;9.755
2014;27.7.g;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.04
2014;27.7.g;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.065
2014;27.7.h;RJC;Raja clavata;Skates;raj.27.67a-ce-k;0.018
2014;27.7.h;RJH;Raja brachyura;Skates;raj.27.67a-ce-k;0.39
2014;27.7.h;RJI;Leucoraja circularis;Sandy ray;rji.27.67;0.291
2014;27.7.h;RJM;Raja montagui;Spotted ray;rjm.27.7ae-h;0.041
2014;27.7.h;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.347
2014;27.7.h;SKA;Rajiformes;Skates;raj.27.67a-ce-k;0.013
2014;27.8.a;RJC;Raja clavata;Thornback ray;rjc.27.8;0.09
2014;27.8.a;RJH;Raja brachyura;Blonde ray;raj.27.89a;0.148
2014;27.8.a;RJI;Leucoraja circularis;Blonde ray;raj.27.89a;0.036
2014;27.8.a;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;0.022
2014;27.8.b;RJC;Raja clavata;Thornback ray;rjc.27.8;2.752
2014;27.8.b;RJH;Raja brachyura;Blonde ray;raj.27.89a;0.091
2014;27.8.b;RJI;Leucoraja circularis;Blonde ray;raj.27.89a;0.025
2014;27.8.b;RJN;Leucoraja naevus;Cuckoo ray;rjn.27.678abd;4.791
2015;27.4.b;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;14.453
2015;27.4.b;RJC;Raja clavata;Thornback ray;rjc.27.3a47d;26.769
